year,Country,terrorist_attacks,terrorist_attack_injuries,terrorist_attack_fatalities
2006,Russia,90,63,34
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Sri Lanka,87,230,176
2006,Afghanistan,352,799,755
2006,Afghanistan,352,799,755
2006,Israel,427,139,37
2006,Sri Lanka,87,230,176
2006,Russia,90,63,34
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Pakistan,254,612,243
2006,Israel,427,139,37
2006,India,239,1467,527
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Afghanistan,352,799,755
2006,Israel,427,139,37
2006,Russia,90,63,34
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,India,239,1467,527
2006,West Bank/Gaza,28,14,2
2006,West Bank/Gaza,28,14,2
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Pakistan,254,612,243
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Israel,427,139,37
2006,Pakistan,254,612,243
2006,Sri Lanka,87,230,176
2006,Chechnya,30,12,15
2006,Chechnya,30,12,15
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,India,239,1467,527
2006,Pakistan,254,612,243
2006,Russia,90,63,34
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Israel,427,139,37
2006,Pakistan,254,612,243
2006,Kashmir,140,661,116
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,West Bank/Gaza,28,14,2
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Spain,48,33,3
2006,Yemen,6,13,7
2006,India,239,1467,527
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Afghanistan,352,799,755
2006,Afghanistan,352,799,755
2006,Afghanistan,352,799,755
2006,Kashmir,140,661,116
2006,Kashmir,140,661,116
2006,Thailand,356,563,234
2006,Colombia,135,142,137
2006,Colombia,135,142,137
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Afghanistan,352,799,755
2006,Israel,427,139,37
2006,Nigeria,21,15,12
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,India,239,1467,527
2006,Pakistan,254,612,243
2006,Pakistan,254,612,243
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Algeria,29,53,42
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Nigeria,21,15,12
2006,France,67,1,3
2006,India,239,1467,527
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Afghanistan,352,799,755
2006,Israel,427,139,37
2006,Israel,427,139,37
2006,Bangladesh,25,49,19
2006,Bangladesh,25,49,19
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Pakistan,254,612,243
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Israel,427,139,37
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Spain,48,33,3
2006,Iran,13,56,10
2006,Israel,427,139,37
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iran,13,56,10
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Spain,48,33,3
2006,Colombia,135,142,137
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Nigeria,21,15,12
2006,Nigeria,21,15,12
2006,Afghanistan,352,799,755
2006,Afghanistan,352,799,755
2006,Yemen,6,13,7
2006,Israel,427,139,37
2006,India,239,1467,527
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Russia,90,63,34
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Greece,19,0,0
2006,Greece,19,0,0
2006,Greece,19,0,0
2006,Greece,19,0,0
2006,Greece,19,0,0
2006,Greece,19,0,0
2006,Greece,19,0,0
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Pakistan,254,612,243
2006,Israel,427,139,37
2006,India,239,1467,527
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Spain,48,33,3
2006,Colombia,135,142,137
2006,Israel,427,139,37
2006,West Bank/Gaza,28,14,2
2006,Israel,427,139,37
2006,India,239,1467,527
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Israel,427,139,37
2006,Afghanistan,352,799,755
2006,Afghanistan,352,799,755
2006,Israel,427,139,37
2006,Sri Lanka,87,230,176
2006,Pakistan,254,612,243
2006,India,239,1467,527
2006,Pakistan,254,612,243
2006,India,239,1467,527
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Nigeria,21,15,12
2006,Afghanistan,352,799,755
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Israel,427,139,37
2006,Pakistan,254,612,243
2006,Pakistan,254,612,243
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Pakistan,254,612,243
2006,Israel,427,139,37
2006,Israel,427,139,37
2006,Sri Lanka,87,230,176
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Germany,4,0,0
2006,Iraq,3968,15299,9497
2006,Pakistan,254,612,243
2006,Israel,427,139,37
2006,India,239,1467,527
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Russia,90,63,34
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Israel,427,139,37
2006,Israel,427,139,37
2006,Sri Lanka,87,230,176
2006,Sri Lanka,87,230,176
2006,Sri Lanka,87,230,176
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Turkey,80,266,39
2006,Israel,427,139,37
2006,India,239,1467,527
2006,India,239,1467,527
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Philippines,32,135,33
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Spain,48,33,3
2006,Afghanistan,352,799,755
2006,Israel,427,139,37
2006,Israel,427,139,37
2006,Israel,427,139,37
2006,Nepal,98,78,40
2006,Pakistan,254,612,243
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Thailand,356,563,234
2006,Spain,48,33,3
2006,Kashmir,140,661,116
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Afghanistan,352,799,755
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Iraq,3968,15299,9497
2006,Russia,90,63,34
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2006,Thailand,356,563,234
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Russia,78,153,66
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Spain,39,3,0
2007,Colombia,50,151,50
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Israel,49,1,4
2007,West Bank/Gaza,16,2,0
2007,Israel,49,1,4
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Colombia,50,151,50
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Serbia,16,0,1
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Pakistan,202,562,355
2007,Sri Lanka,41,234,80
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Sri Lanka,41,234,80
2007,Sri Lanka,41,234,80
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Philippines,53,241,74
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Sri Lanka,41,234,80
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Kashmir,22,101,23
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Sri Lanka,41,234,80
2007,Bangladesh,6,3,4
2007,India,130,357,325
2007,Sri Lanka,41,234,80
2007,Sri Lanka,41,234,80
2007,Sri Lanka,41,234,80
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Sri Lanka,41,234,80
2007,Colombia,50,151,50
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Israel,49,1,4
2007,Russia,78,153,66
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Thailand,744,1132,583
2007,Philippines,53,241,74
2007,Philippines,53,241,74
2007,Philippines,53,241,74
2007,Greece,11,0,0
2007,Greece,11,0,0
2007,Spain,39,3,0
2007,Spain,39,3,0
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Sri Lanka,41,234,80
2007,Thailand,744,1132,583
2007,Greece,11,0,0
2007,Colombia,50,151,50
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Sri Lanka,41,234,80
2007,Thailand,744,1132,583
2007,Colombia,50,151,50
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Russia,78,153,66
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Kashmir,22,101,23
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Kashmir,22,101,23
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Philippines,53,241,74
2007,Burma (Myanmar),4,12,0
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Italy,4,0,0
2007,Italy,4,0,0
2007,Greece,11,0,0
2007,Greece,11,0,0
2007,Greece,11,0,0
2007,Greece,11,0,0
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,India,130,357,325
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,United Kingdom,9,7,1
2007,United Kingdom,9,7,1
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Philippines,53,241,74
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Afghanistan,317,582,621
2007,Turkey,5,1,2
2007,Spain,39,3,0
2007,Turkey,5,1,2
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Colombia,50,151,50
2007,India,130,357,325
2007,Thailand,744,1132,583
2007,Sri Lanka,41,234,80
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Colombia,50,151,50
2007,India,130,357,325
2007,Sri Lanka,41,234,80
2007,Sri Lanka,41,234,80
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Kashmir,22,101,23
2007,Bangladesh,6,3,4
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Botswana,1,0,0
2007,India,130,357,325
2007,Bangladesh,6,3,4
2007,India,130,357,325
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Sri Lanka,41,234,80
2007,West Bank/Gaza,16,2,0
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,India,130,357,325
2007,India,130,357,325
2007,India,130,357,325
2007,India,130,357,325
2007,Kashmir,22,101,23
2007,India,130,357,325
2007,India,130,357,325
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Sri Lanka,41,234,80
2007,India,130,357,325
2007,West Bank/Gaza,16,2,0
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
